username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DPNBPatch;2017-08-28 17:28;0;0;"Man Injures Police Officer Trying To Get Baggie Of Heroin From His Mouth: Cops http:// dlvr.it/PjFMSL";;;;"902281646338056192";https://twitter.com/DPNBPatch/status/902281646338056192
SyossetPatch;2017-08-28 17:28;0;0;"Man Injures Police Officer Trying To Get Baggie Of Heroin From His Mouth: Cops http:// dlvr.it/PjFMSF";;;;"902281646291918848";https://twitter.com/SyossetPatch/status/902281646291918848
avalon_decker;2017-08-28 17:22;0;0;"Craving and wanting to use #heroin ..white knuckling it.almost three years and I still am miserable.i work 12 steps. When will I get well?";;;#heroin;"902280356858142721";https://twitter.com/avalon_decker/status/902280356858142721
Chinese247;2017-08-28 17:19;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts - The Guardian The http:// bit.ly/2wN1aYt #Chinese247";;;#Chinese247;"902279377513308160";https://twitter.com/Chinese247/status/902279377513308160
sailor7;2017-08-28 17:08;0;0;"We need a whole new set of ideas to stop the hvy drugs - coke, Heroin , Morphine, etc. from coming acc. the border. Get @TheDemocrats out CA";;@TheDemocrats;;"902276748884099073";https://twitter.com/sailor7/status/902276748884099073
cherokeesher2;2017-08-28 17:01;1;9;"Get His clothing line and Ivanka sweat shop industry to America. We'!! talk. FENTANYL heroin is from CHINA. Who educates this man!?";;;;"902275051378151425";https://twitter.com/cherokeesher2/status/902275051378151425
shehzadyounis;2017-08-28 17:01;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts https://www. theguardian.com/world/2017/aug /28/electronic-heroin-china-boot-camps-internet-addicts?CMP=share_btn_tw …";;;;"902275007828525056";https://twitter.com/shehzadyounis/status/902275007828525056
Red_Riderl;2017-08-28 17:00;0;0;"But then how are you going get you heroin fix. We all know you're dying for another hit, or is it crack your taking?";;;;"902274678793703424";https://twitter.com/Red_Riderl/status/902274678793703424
SuppressThis;2017-08-28 16:58;0;0;"To be fair, I don't think there's enough heroin & coke in the world to get you to believe a big wall is going to stop Mexican drug cartels.";;;;"902274196868390914";https://twitter.com/SuppressThis/status/902274196868390914
habla_con_Gian;2017-08-28 16:58;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts https://www. theguardian.com/world/2017/aug /28/electronic-heroin-china-boot-camps-internet-addicts?CMP=Share_iOSApp_Other …";;;;"902274188903202816";https://twitter.com/habla_con_Gian/status/902274188903202816
intrepid_heroin;2017-08-28 16:57;1;1;"On one hand, I get you. Some shit's just not being pushed. But on the other hand, it's way too easy to find for this to be an excuse https:// twitter.com/themack_g/stat us/902268870110695424 …";;;;"902273985894793216";https://twitter.com/intrepid_heroin/status/902273985894793216
Craibzies;2017-08-28 16:45;0;0;"Also the most motivated voter would be a hostage heroin -addict withdrawing told if they vote they'll get their fix & see family safe again.";;;;"902271060451614720";https://twitter.com/Craibzies/status/902271060451614720
nlyonnefan;2017-08-28 16:38;0;1;"As if I get to see @heroin _barbie in 5 days";;@heroin;;"902269097098006529";https://twitter.com/nlyonnefan/status/902269097098006529
dyer_keegan;2017-08-28 16:34;0;0;"Why is it so fucking hard to get a bag in this town? Like heroin and meth are everywhere but not some bud it's fucked";;;;"902268208404713472";https://twitter.com/dyer_keegan/status/902268208404713472
OBYX386;2017-08-28 16:25;0;0;"Wouldn't that just get them closer to heroin ?";;;;"902265876623237120";https://twitter.com/OBYX386/status/902265876623237120
Chinese247;2017-08-28 15:31;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts - The Guardian The http:// bit.ly/2xH5bKi #Chinese247";;;#Chinese247;"902252425356206081";https://twitter.com/Chinese247/status/902252425356206081
_tropicx;2017-08-28 15:30;0;0;"Lust For Life // Lana Del Rey - Heroin - Get Free -Tomorrow Never Came (feat. Sean Ono Lennon) pic.twitter.com/0IFqaJ6j5i";;;;"902252100322775040";https://twitter.com/_tropicx/status/902252100322775040
walabytrack;2017-08-28 15:28;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts https://www. theguardian.com/world/2017/aug /28/electronic-heroin-china-boot-camps-internet-addicts?CMP=Share_iOSApp_Other …";;;;"902251668137361408";https://twitter.com/walabytrack/status/902251668137361408
globalissuesweb;2017-08-28 15:20;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// twib.in/l/dbRzX75kk5aR pic.twitter.com/hL17R53snP";;;;"902249471538585602";https://twitter.com/globalissuesweb/status/902249471538585602
openn_world;2017-08-28 15:19;0;0;"#NEWS #CHINA #CN 'Electronic heroin ': China's boot camps get tough on internet addicts - The Guardian: The… https:// goo.gl/fb/7PJeSi";;;#NEWS #CHINA #CN;"902249175466856448";https://twitter.com/openn_world/status/902249175466856448
openomroep;2017-08-28 15:13;0;0;"#NEWS #CHINA #CN 'Electronic heroin ': China's boot camps get tough on internet addicts - The Guardian: The… https:// goo.gl/fb/xLGjqY";;;#NEWS #CHINA #CN;"902247873328369664";https://twitter.com/openomroep/status/902247873328369664
TalkUKTelecoms;2017-08-28 15:09;1;0;"theguardian: 'Electronic heroin ': China's boot camps get tough on internet addicts' http:// chasecarbon.com/?id=1983303&24 e103bd …";;;;"902246680308932609";https://twitter.com/TalkUKTelecoms/status/902246680308932609
22Fritsch;2017-08-28 14:43;1;2;"I don't like rejection I'll turn into a heroin addict if I get denied too many times. I tread lightly";;;;"902240142215090176";https://twitter.com/22Fritsch/status/902240142215090176
P_J_Gardner;2017-08-28 14:41;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts | World news | The Guardian https://www. theguardian.com/world/2017/aug /28/electronic-heroin-china-boot-camps-internet-addicts …";;;;"902239724403871749";https://twitter.com/P_J_Gardner/status/902239724403871749
mikesal_88;2017-08-28 14:34;0;1;"This dude really just picked up a dime and yelled "HEY DOES ANYBODY NEED A DIME BAG OF HEROIN HAHA GET IT!?" ... crackheads man";;;;"902238044840894464";https://twitter.com/mikesal_88/status/902238044840894464
bettyblack176;2017-08-28 14:27;0;0;"Get High -N- Get Naked: Heroin dealers used drug money to treat their kids... http:// generalstrikeusa.blogspot.com/2017/07/heroin -dealers-used-drug-money-to-treat.html?spref=tw …";;;;"902236318121336833";https://twitter.com/bettyblack176/status/902236318121336833
ChinaNews24x7;2017-08-28 14:22;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts - The Guardian http:// dlvr.it/PjCdzz";;;;"902234834960957440";https://twitter.com/ChinaNews24x7/status/902234834960957440
NewsatWeb;2017-08-28 14:14;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// dlvr.it/PjCZnS pic.twitter.com/xNuUv5HytJ";;;;"902232848421105664";https://twitter.com/NewsatWeb/status/902232848421105664
AfmobiNews;2017-08-28 14:09;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts https://www. theguardian.com/world/2017/aug /28/electronic-heroin-china-boot-camps-internet-addicts … #afmobi";;;#afmobi;"902231705284526080";https://twitter.com/AfmobiNews/status/902231705284526080
suprgtt;2017-08-28 14:08;0;0;"that's true, but here in the Midwest super cheap heroin is where those people go when they can't get oxy";;;;"902231540486344704";https://twitter.com/suprgtt/status/902231540486344704
FangGhoulU;2017-08-28 14:00;0;0;"'Electronic heroin ': #China 's boot camps get tough on internet addicts https://www. theguardian.com/world/2017/aug /28/electronic-heroin-china-boot-camps-internet-addicts?CMP=share_btn_tw …";;;#China;"902229307405332484";https://twitter.com/FangGhoulU/status/902229307405332484
PM_Thornton;2017-08-28 14:00;0;1;"'Electronic heroin ': #China 's boot camps get tough on internet addicts https://www. theguardian.com/world/2017/aug /28/electronic-heroin-china-boot-camps-internet-addicts?CMP=share_btn_tw …";;;#China;"902229304137920513";https://twitter.com/PM_Thornton/status/902229304137920513
openn_world;2017-08-28 13:59;0;0;"#NEWS #CHINA #CN 'Electronic heroin ': China's boot camps get tough on internet addicts - The Guardian: The… https:// goo.gl/fb/C71Vdk";;;#NEWS #CHINA #CN;"902229193785823236";https://twitter.com/openn_world/status/902229193785823236
DJLNR;2017-08-28 13:52;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// ift.tt/2wcA0cd The Guardian World News It was around midni…";;;;"902227404487348224";https://twitter.com/DJLNR/status/902227404487348224
TrapMadonna;2017-08-28 13:50;0;0;"All you Percocet heads better get in line for this before you turn into heroin addicts http:// fb.me/3PxQQd93W";;;;"902226963955404802";https://twitter.com/TrapMadonna/status/902226963955404802
insspires;2017-08-28 13:46;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// ift.tt/2wcA0cd";;;;"902225954080251907";https://twitter.com/insspires/status/902225954080251907
PDX_Drummer;2017-08-28 13:42;1;4;"Do we have to find severed heads and tons of heroin to get the GOP to come down on this guy? JFC. What's next, elephant ivory?";;;;"902224812201803776";https://twitter.com/PDX_Drummer/status/902224812201803776
ChinaFansclub;2017-08-28 13:41;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts - The Guardian http:// dlvr.it/PjCFMr";;;;"902224527387574272";https://twitter.com/ChinaFansclub/status/902224527387574272
GuardianAus;2017-08-28 13:32;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// trib.al/5PVq0ui";;;;"902222389425184770";https://twitter.com/GuardianAus/status/902222389425184770
boxing_addict80;2017-08-28 13:30;0;1;"Chilli Sauce is like pure heroin to me .. can't get enough of the stuff .. don't even know if I actually even like that much";;;;"902221928089489408";https://twitter.com/boxing_addict80/status/902221928089489408
TPRSource;2017-08-28 13:30;0;0;"Many times people get addicted to legally prescribed medications, then get cut off or for economic reasons switch to heroin , says Dr. Alsip";;;;"902221749290446849";https://twitter.com/TPRSource/status/902221749290446849
CookUpCam;2017-08-28 13:29;0;2;"Heroin damn near the chillest you can get without actually dying.";;;;"902221593052635136";https://twitter.com/CookUpCam/status/902221593052635136
WorldNews7777;2017-08-28 13:16;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts https:// goo.gl/fb/Fex2PA";;;;"902218255250718720";https://twitter.com/WorldNews7777/status/902218255250718720
DannyShookNews;2017-08-28 13:15;0;0;"'Electronic heroin ': #China 's boot camps get tough on #internet addicts https:// goo.gl/fb/xxyAUQ #DSNWorld";;;#China #internet #DSNWorld;"902218012425637888";https://twitter.com/DannyShookNews/status/902218012425637888
erictshepherd;2017-08-28 13:15;1;0;"'Electronic heroin ': China's boot camps get tough on internet addicts https://www. theguardian.com/world/2017/aug /28/electronic-heroin-china-boot-camps-internet-addicts?CMP=share_btn_tw …";;;;"902217987427639296";https://twitter.com/erictshepherd/status/902217987427639296
nusasepatu;2017-08-28 13:02;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// ift.tt/2wcA0cd";;;;"902214836574195713";https://twitter.com/nusasepatu/status/902214836574195713
sopicali;2017-08-28 13:02;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// ift.tt/2wcA0cd";;;;"902214791720296449";https://twitter.com/sopicali/status/902214791720296449
MyDailyReporter;2017-08-28 13:01;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// bit.ly/2wWIox5";;;;"902214468100337665";https://twitter.com/MyDailyReporter/status/902214468100337665
OneDollarHostUS;2017-08-28 12:59;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts https:// one-dollar-hosting.com/electronic-her oin-chinas-boot-camps-get-tough-on-internet-addicts/ …";;;;"902214121579573248";https://twitter.com/OneDollarHostUS/status/902214121579573248
ChristinaStirka;2017-08-28 12:57;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// dlvr.it/PjBpjQ pic.twitter.com/siLIIAmlep";;;;"902213620909596672";https://twitter.com/ChristinaStirka/status/902213620909596672
ElectronicWatch;2017-08-28 12:52;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts - The Guardian http:// dlvr.it/PjBllz";;;;"902212195932504065";https://twitter.com/ElectronicWatch/status/902212195932504065
arches_cn;2017-08-28 12:48;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// dlvr.it/PjBjRr pic.twitter.com/wKdJjWF06x";;;;"902211195377037313";https://twitter.com/arches_cn/status/902211195377037313
cgnetwork;2017-08-28 12:46;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts: In the first country… https:// goo.gl/fb/bvhDj9";;;;"902210688122327041";https://twitter.com/cgnetwork/status/902210688122327041
DelosAero;2017-08-28 12:39;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// dlvr.it/PjBf8S pic.twitter.com/ZzbWw6zsn6";;;;"902209071176024064";https://twitter.com/DelosAero/status/902209071176024064
NedromaToday;2017-08-28 12:32;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts | guardian";;;;"902207354997010433";https://twitter.com/NedromaToday/status/902207354997010433
internetdocom;2017-08-28 12:31;0;0;"‘Electronic heroin ’: China’s boot camps get tough on internet addicts | World news https:// goo.gl/fb/W6anqe";;;;"902207136582823937";https://twitter.com/internetdocom/status/902207136582823937
JmdsCourse;2017-08-28 12:31;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// ift.tt/2wcA0cd";;;;"902207006144163840";https://twitter.com/JmdsCourse/status/902207006144163840
newsbloktwit;2017-08-28 12:29;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// ift.tt/2wcA0cd";;;;"902206461354405888";https://twitter.com/newsbloktwit/status/902206461354405888
SocietyGuardian;2017-08-28 12:29;0;1;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// d.gu.com/PjBWrp";;;;"902206421042847744";https://twitter.com/SocietyGuardian/status/902206421042847744
walkileaks;2017-08-28 12:28;0;0;"'Electronic heroin ': China's boot camps get tough on internet addicts http:// onlinebaseweb.com/electronic-her oin-chinas-boot-camps-get-tough-on-internet-addicts …";;;;"902206384992903169";https://twitter.com/walkileaks/status/902206384992903169
XXXTCPorno;2017-08-28 12:20;0;0;"Get High -N- Get Naked: Traffic stops lead police to suspected heroin hous... http:// generalstrikeusa.blogspot.com/2017/06/traffi c-stops-lead-police-to-suspected.html?spref=tw …";;;;"902204362344194049";https://twitter.com/XXXTCPorno/status/902204362344194049
eoymiami;2017-08-28 12:20;0;0;"@realDonaldTrump 45 you think the DEM 's hate you But sr...when your Meth / heroin Dependent Out of wk Coal /steal wrkrs, Get You lol ouch!";;@realDonaldTrump;;"902204245902053377";https://twitter.com/eoymiami/status/902204245902053377
XXXTCPorno;2017-08-28 12:16;0;0;"Get High -N- Get Naked: Montgomery police officer arrested selling heroin http:// generalstrikeusa.blogspot.com/2017/06/montgo mery-police-officer-arrested.html?spref=tw …";;;;"902203170201337857";https://twitter.com/XXXTCPorno/status/902203170201337857
XXXTCPorno;2017-08-28 12:15;0;0;"Get High -N- Get Naked: Carrie Fisher Had Heroin , Cocaine in System When S... http:// generalstrikeusa.blogspot.com/2017/06/carrie -fisher-had-heroin-cocaine-in.html?spref=tw …";;;;"902203030728171520";https://twitter.com/XXXTCPorno/status/902203030728171520
XXXTCPorno;2017-08-28 12:12;0;0;"Get High -N- Get Naked: Heroin dealers used drug money to treat their kids... http:// generalstrikeusa.blogspot.com/2017/07/heroin -dealers-used-drug-money-to-treat.html?spref=tw …";;;;"902202327674716160";https://twitter.com/XXXTCPorno/status/902202327674716160
2Pats2;2017-08-28 12:08;3;2;"Was the heroin epidemic deliberate to get white Americans to accept refugees? WTF? https:// twitter.com/polreport/stat us/901762962045550592 …";;;;"902201253131898880";https://twitter.com/2Pats2/status/902201253131898880
kodkod87;2017-08-28 11:38;0;0;"reason for the opiate crisis in the country is because people who used to be on pain meds are now addicts and cant get pills, choose heroin";;;;"902193663018766337";https://twitter.com/kodkod87/status/902193663018766337
brooksagnew;2017-08-28 10:50;0;2;"Afghan heroin drives 2-5% of global GDP. Is @realDonaldTrump targeting the world's richest drug lords? Get ready for a fight. #WarOnDrugs pic.twitter.com/kkwRXvu8T2";;@realDonaldTrump;#WarOnDrugs;"902181723991146498";https://twitter.com/brooksagnew/status/902181723991146498
darren_nell;2017-08-28 10:40;0;0;"How on earth does a man sentenced to 9 years for selling and importing heroin get a gig there let alone such a high position? Answers Tanya?";;;;"902178999689854977";https://twitter.com/darren_nell/status/902178999689854977
Addaction_Warks;2017-08-28 10:00;0;0;"Heavy #crack users may take #heroin to try to dull their cravings, so they may get hooked on #heroin";;;#crack #heroin #heroin;"902168961395163137";https://twitter.com/Addaction_Warks/status/902168961395163137
CTSuboxone;2017-08-28 09:45;1;1;"Whatever they can put it in to make more money get some1 hooked on heroin through marijuana";;;;"902165210735239168";https://twitter.com/CTSuboxone/status/902165210735239168
DearAtty;2017-08-28 09:38;1;1;""A move that will prevent many from ever smoking" Sounds like we should just make heroin illegal then so no one can get their hands on it https:// twitter.com/vitalstrat/sta tus/897179803077537793 …";;;;"902163501522792451";https://twitter.com/DearAtty/status/902163501522792451
nd_chirish;2017-08-28 08:10;0;0;"Can't a guy just get some safe heroin nowadays?";;;;"902141337838944256";https://twitter.com/nd_chirish/status/902141337838944256
Giles_robinson;2017-08-28 06:37;0;1;"Anyone know where to get heroin in Darlo, it's for my new web series, Giles' crazy Mondays.";;;;"902117866836811780";https://twitter.com/Giles_robinson/status/902117866836811780
MichaelMcCune9;2017-08-28 06:01;0;0;"Who cares get the meth and heroin dealers unless they're cause selling to minors...";;;;"902108938098835456";https://twitter.com/MichaelMcCune9/status/902108938098835456
chardun20;2017-08-28 04:52;0;0;"‘I was scared to get sober': He dealt heroin , now he's been clean six years http://www. courier-journal.com/story/news/inv estigations/2017/08/24/heroin-crisis-addiction-drug-treatment-recovery/436430001/ … via @courierjournal";;@courierjournal;;"902091459163299843";https://twitter.com/chardun20/status/902091459163299843
Alcapownage;2017-08-28 04:49;0;0;"listen to the "stop making sense" live version & it will get you off the heroin bandwagon Unless this tweet is ironic in which case: sorry";;;;"902090682415726592";https://twitter.com/Alcapownage/status/902090682415726592
MonicaP39447294;2017-08-28 03:48;0;0;"Don't u want to stop heroin from coming in and killing children from overdoes ? Not like he saying legals can't come in , I don't get it";;;;"902075313030561794";https://twitter.com/MonicaP39447294/status/902075313030561794
Remy_Kvl;2017-08-28 02:48;0;0;"I can be barely buzzed not even drunk & my dad will get mad & yell at me as if I'm doing heroin . I'm sick of ur fucking cult";;;;"902060212537892864";https://twitter.com/Remy_Kvl/status/902060212537892864
WhiteArmy1918;2017-08-28 01:58;0;0;"Very good, the resistance is like the withdrawals people get when they try to kick heroin .";;;;"902047725797113857";https://twitter.com/WhiteArmy1918/status/902047725797113857
queenie_vee;2017-08-28 00:51;0;2;"I said "you're Heroin Bob dude" and none of these kids understood what I meant and that's when I knew we couldn't get along";;;;"902030876585979904";https://twitter.com/queenie_vee/status/902030876585979904
hbrightt;2017-08-28 00:50;2;7;"miranda: i wouldn't get addicted 2 heroin me: says a person who has never tried hard drugs miranda: the only thing i'm addicted 2 is ur ass";;;;"902030558418657280";https://twitter.com/hbrightt/status/902030558418657280
foreverfluffy1;2017-08-28 00:10;0;0;"Stay away from dark alleys and parks late at night. Might get shanked by a hobo with a heroin needle.";;;;"902020523961364480";https://twitter.com/foreverfluffy1/status/902020523961364480
nintendhoe3DS;2017-08-28 00:05;0;0;"And don't get me started on the fucking drugs, there was a fucking HIV epidemic because people were doing heroin out the ass";;;;"902019315322499074";https://twitter.com/nintendhoe3DS/status/902019315322499074
Wild_ELF;2017-08-27 23:36;0;0;"something to distract me from Heroin .....i get the shivers man....cold turkey is fucking BAD...my brain still tastes it... #NoRehabFoDis";;;#NoRehabFoDis;"902012009041977345";https://twitter.com/Wild_ELF/status/902012009041977345
heymiklo;2017-08-27 23:17;0;0;"imagine the sounds you'd get with a crackhead and a coke/ heroin fiend on the same track lmao";;;;"902007278580011008";https://twitter.com/heymiklo/status/902007278580011008
intrepid_heroin;2017-08-27 23:04;0;0;"And I still get headaches from my wisdom tooth extraction. Bitch, I'm dying, but I'm tired of being at home.";;;;"902003949732954113";https://twitter.com/intrepid_heroin/status/902003949732954113
ConnieMMathison;2017-08-27 23:02;0;1;"Tell him take the hint.Stop now. Get help. Be strong. My son died at 26 in 2014 from heroin . https:// twitter.com/JimKerfien/sta tus/901992978239107072 …";;;;"902003307140534273";https://twitter.com/ConnieMMathison/status/902003307140534273
swankness;2017-08-27 22:59;0;0;"You'll get there!!!";;;;"902002635296956424";https://twitter.com/swankness/status/902002635296956424
intrepid_heroin;2017-08-27 22:58;0;0;"A lot less hectic than I anticipated. I'm trying to get back driving, but it's hard.";;;;"902002365426843648";https://twitter.com/intrepid_heroin/status/902002365426843648
AlCatJDP;2017-08-27 22:04;0;0;"Ppl were hooked on pills. They then could not get the pills and heroin is cheaper. Big pharma was implicated as well as Drs and pharmacies.";;;;"901988767803641857";https://twitter.com/AlCatJDP/status/901988767803641857
BELLESnREBELLES;2017-08-27 22:02;0;0;"Heroin Chic is NOT Chic. Get informed, support Heroin Is Not Chic:... http:// fb.me/55w6CnkbG";;;;"901988423828992000";https://twitter.com/BELLESnREBELLES/status/901988423828992000
tylersface;2017-08-27 21:47;0;1;"Where can I get heroin ? Asking for a friend lol xxx";;;;"901984517203910656";https://twitter.com/tylersface/status/901984517203910656
Spacewoman333;2017-08-27 21:41;0;0;"Tryin to get back in touch w this girl+ get this error message abt how there are calling restrictions on her phone. She's into heroin so...";;;;"901983061394509824";https://twitter.com/Spacewoman333/status/901983061394509824
pt;2017-08-27 21:41;0;0;"I feel like tech = kid heroin . Hard to quit, but they're better + very happy if they never get hooked.";;;;"901983012404961280";https://twitter.com/pt/status/901983012404961280
DaniPayson;2017-08-27 21:34;0;0;"Oh I didn't even read it all. Heroin ?! I wouldn't even know where to get that";;;;"901981349040472064";https://twitter.com/DaniPayson/status/901981349040472064
ColleenBerding;2017-08-27 20:15;0;1;"Not only mentally ill. Ppl go 2 jail for drug rehab they can't get in community #heroin #crisis";;;#heroin #crisis;"901961292407349248";https://twitter.com/ColleenBerding/status/901961292407349248
xloveyoutodeath;2017-08-27 19:31;0;0;"Yo dog back then I was on some real gang shit all I knew was graffiti and being high on whatever I could get that wasn't meth or heroin";;;;"901950362382254080";https://twitter.com/xloveyoutodeath/status/901950362382254080
cedricelf;2017-08-27 18:39;0;1;"Have been sold to finance a load of heroin into an addicts veins. that they won’t get them back and the offender got a suspended sentence";;;;"901937185238245381";https://twitter.com/cedricelf/status/901937185238245381
VV4Change;2017-08-27 18:19;1;2;"Afghanistan. Heroin . Gas pipelines. Minerals. Billions, turned into trillions, and you won't get any, but please 'volunteer' - or be poor. https:// twitter.com/KyleKulinski/s tatus/901927312756695040 …";;;;"901932241634287617";https://twitter.com/VV4Change/status/901932241634287617
CJSaalman;2017-08-27 18:11;0;0;"@CIA @FBI @DeptofDefense @StateDept @nikkihaley Maybe God wants CIA to push heroin and get people addicted? Nikki? https:// twitter.com/NewsBud_/statu s/901661200949231616 …";;@CIA @FBI @DeptofDefense @StateDept @nikkihaley;;"901930177499979776";https://twitter.com/CJSaalman/status/901930177499979776
JadeJensen29;2017-08-27 17:52;0;0;"Didn't heroin just get confiscated from a flight from China. Doesn't China have a wall? Didn't seem to help them!";;;;"901925456995340289";https://twitter.com/JadeJensen29/status/901925456995340289
deenicolari;2017-08-27 17:34;0;2;"dutchess county needs to get a hold of this heroin problem and end it before more people we know and love lose their lives.";;;;"901920810876710914";https://twitter.com/deenicolari/status/901920810876710914
carla_cassidy;2017-08-27 17:08;0;0;"(2/2) Then they could put all of their efforts into rhe real drug problem... heroin , cocaine, and opiates. @jeffsessions GET A CLUE!!!! https:// twitter.com/HIGH_TIMES_Mag /status/901912275115806723 …";;@jeffsessions;;"901914444086857728";https://twitter.com/carla_cassidy/status/901914444086857728
FinKone1;2017-08-27 17:03;0;44;"Good on ya. Number one reason people get addicted to heroin ? Doctor prescribed meds.";;;;"901912988906655746";https://twitter.com/FinKone1/status/901912988906655746
bandoms_forever;2017-08-27 16:36;0;0;"aids is easy to get . go find an heroin addict";;;;"901906161187905536";https://twitter.com/bandoms_forever/status/901906161187905536
woodbadge33;2017-08-27 16:31;0;2;"I lost you yesterday and I will miss you terribly. You are a great friend. Those of you who are doing heroin stop if you can't stop get help pic.twitter.com/J5uq2dGbAz";;;;"901905137505107972";https://twitter.com/woodbadge33/status/901905137505107972
theoffice_humor;2017-08-27 16:30;0;0;"the heroin is in the arm and they will do anything and everything possible to get more";;;;"901904899608281090";https://twitter.com/theoffice_humor/status/901904899608281090
NorthernBeaver;2017-08-27 16:11;0;1;"I was thinking how awesome it would be to just get high via IV and realized I was dreaming about heroin";;;;"901900019313373184";https://twitter.com/NorthernBeaver/status/901900019313373184
jodynicolson;2017-08-27 15:30;0;0;"Ats what you get for injecting heroin";;;;"901889695935811585";https://twitter.com/jodynicolson/status/901889695935811585
CopsRCorruptcom;2017-08-27 14:59;0;0;"Get High -N- Get Naked: Heroin dealers used drug money to treat their kids... http:// generalstrikeusa.blogspot.com/2017/07/heroin -dealers-used-drug-money-to-treat.html?spref=tw …";;;;"901881935051481088";https://twitter.com/CopsRCorruptcom/status/901881935051481088
bettyblack176;2017-08-27 14:59;0;0;"Get High -N- Get Naked: Heroin dealers used drug money to treat their kids... http:// generalstrikeusa.blogspot.com/2017/07/heroin -dealers-used-drug-money-to-treat.html?spref=tw …";;;;"901881818701430784";https://twitter.com/bettyblack176/status/901881818701430784
SSNauticals;2017-08-27 14:44;0;0;"It can work if someone really wants to get off heroin if not it won't it will be traded and used to get what an addict wars";;;;"901878178859409409";https://twitter.com/SSNauticals/status/901878178859409409
trash4bendz;2017-08-27 14:39;0;0;"it literally looked like when jared leto injected heroin the wrong way in requiem for a dream and he had to get his arm amputated";;;;"901876726795554819";https://twitter.com/trash4bendz/status/901876726795554819
BcnFox;2017-08-27 14:08;0;1;"First, get out of #Afghanistan . #heroin https:// twitter.com/moneyweek/stat us/901753725613744128 …";;;#Afghanistan #heroin;"901869146027298817";https://twitter.com/BcnFox/status/901869146027298817
LadyRaven777;2017-08-27 13:51;1;2;"@realDonaldTrump US Troops Protecting & Harvesting Heroin in Afghanistan https:// youtu.be/qW2YWqVpT4E via @YouTube THIS IS Y WE MUST GET OUT !";;@realDonaldTrump @YouTube;;"901864740842086400";https://twitter.com/LadyRaven777/status/901864740842086400
RTRJenni;2017-08-27 13:34;0;1;"Who the hell do you think is going to rebuild Houston? Heroin addicts in Ohio? Stop tweeting BS and get to work.";;;;"901860583481511936";https://twitter.com/RTRJenni/status/901860583481511936
JY2rocdoc;2017-08-27 13:25;0;0;"Dude Heroin was easy to get off of compared to the addictive negative press. Stop before ya get HOOKED. #RocdocORDERS";;;#RocdocORDERS;"901858286332502016";https://twitter.com/JY2rocdoc/status/901858286332502016
halmazing;2017-08-27 13:06;0;0;"idk why i get so annoyed when people make quitting cigarettes a huge deal like congrats ever heard of heroin";;;;"901853538627805186";https://twitter.com/halmazing/status/901853538627805186
CLNAC;2017-08-27 13:02;0;0;"" Heroin won't even get the people out there using drugs high anymore." https://www. popsugar.com/news/What-Fent anyl-43913253?utm_campaign=desktop_share&utm_medium=twitter&utm_source=popsugar … via @POPSUGAR";;@POPSUGAR;;"901852306488090624";https://twitter.com/CLNAC/status/901852306488090624
intrepid_heroin;2017-08-27 12:57;0;0;"I know for a fact that's not the lesson I got. Did anyone else get a different lesson? Because I don't recall this one at all. https:// twitter.com/thehill/status /901167320818733061 …";;;;"901851072691527680";https://twitter.com/intrepid_heroin/status/901851072691527680
Stegz_Monate;2017-08-27 12:35;0;0;"Jesus I'm really about to get heroin . I'm ready to die";;;;"901845622961180672";https://twitter.com/Stegz_Monate/status/901845622961180672
AnthoniJailynn;2017-08-27 12:32;0;1;"Cmon now u guys, DRUGS ARE NOT COOL. Don't let Future get u killed. Poppin percs only leads to heroin . Trust me, speaking from experience.";;;;"901844919614140422";https://twitter.com/AnthoniJailynn/status/901844919614140422
